match_id,direction,g14,g17,res
2413748,down,deep,shallow,B
2413758,down,,shallow,B
2413760,down,shallow,shallow,A
2413770,down,shallow,deep,B
2413771,up,,shallow,A
2413775,down,deep,deep,B
2413778,down,shallow,deep,B
2413780,down,,shallow,B
2413781,up,shallow,,P
2413787,down,deep,shallow,B
2413791,down,deep,shallow,A
2413798,down,deep,deep,A
2413799,up,deep,shallow,P
2413802,down,deep,shallow,B
2413812,down,deep,shallow,B
2413818,down,,shallow,B
2413822,down,deep,shallow,B
2413825,down,deep,shallow,B
2413826,down,deep,shallow,A
2413841,down,shallow,deep,B
2413849,down,deep,deep,B
2413856,down,deep,shallow,A
2413858,up,deep,deep,A
2413864,down,deep,deep,A
2413874,down,deep,deep,A
2413879,down,shallow,shallow,P
2413884,down,shallow,shallow,B
2413887,up,shallow,deep,A
2413898,down,shallow,shallow,B
2413904,down,deep,deep,B
2413905,down,deep,shallow,B
2413906,up,deep,shallow,A
2413911,up,shallow,deep,A
2413917,down,deep,deep,P
2413927,down,deep,shallow,A
2413928,down,deep,shallow,B
2413932,up,shallow,deep,A
2418688,down,shallow,deep,A
2418691,down,shallow,deep,B
2418696,down,shallow,shallow,A
2418707,down,deep,shallow,A
2418708,down,deep,deep,A
2418717,down,deep,deep,B
2418729,down,,deep,A
2418735,down,deep,shallow,B
2418737,down,shallow,shallow,A
2418743,down,shallow,deep,A
2418745,up,deep,deep,A
2418751,up,deep,deep,A
2418752,up,deep,shallow,A
2418756,down,deep,shallow,B
2418758,down,deep,shallow,B
2418772,down,,shallow,A
2418775,down,shallow,shallow,B
2418777,down,deep,shallow,B
2418802,down,shallow,shallow,B
2419550,down,deep,shallow,B
2419567,down,shallow,shallow,B
2419568,down,shallow,shallow,A
2419569,down,deep,shallow,B
2419571,down,deep,deep,A
2419583,down,deep,deep,B
2419599,down,deep,deep,B
2419601,down,,shallow,P
2419602,down,deep,deep,A
2419614,down,,shallow,B
2419615,down,shallow,shallow,B
2419617,up,deep,shallow,A
2419618,down,shallow,shallow,B
2419619,down,deep,deep,A
2419620,down,shallow,shallow,A
2419627,down,shallow,shallow,B
2419632,down,shallow,deep,A
2419635,up,shallow,shallow,B
2419645,up,shallow,deep,B
2419646,down,shallow,deep,P
2419650,down,deep,shallow,A
2419655,down,,shallow,B
2419656,down,shallow,deep,A
2419658,down,deep,deep,B
2419667,down,shallow,deep,A
2419673,down,deep,deep,B
2419674,down,deep,,B
2419676,down,shallow,shallow,A
2419677,down,shallow,deep,A
2419682,down,shallow,shallow,A
2419687,down,deep,deep,B
2419693,up,shallow,deep,A
2419699,down,shallow,shallow,A
2419703,down,shallow,shallow,A
2419715,down,shallow,deep,B
2419725,down,deep,deep,A
2419729,down,deep,shallow,A
2419734,up,deep,deep,A
2419735,up,deep,deep,A
2419739,down,deep,deep,A
2419742,down,deep,deep,A
2419745,down,shallow,shallow,B
2419749,down,shallow,deep,B
2419752,down,,shallow,A
2419754,up,shallow,deep,A
2419763,down,shallow,deep,A
2419766,down,deep,deep,B
2419771,down,shallow,deep,B
2419775,up,deep,deep,B
2419777,down,shallow,deep,A
2419785,down,deep,shallow,A
2419791,down,shallow,shallow,B
2419793,down,deep,deep,B
2419803,down,,shallow,P
2419806,down,,deep,B
2419807,down,shallow,shallow,B
2419818,down,deep,deep,B
2419825,down,deep,shallow,B
2419826,down,shallow,shallow,B
2419827,down,shallow,shallow,B
2419829,down,,shallow,A
2419833,down,deep,deep,B
2419836,up,deep,shallow,A
2419837,down,deep,deep,B
2419840,down,deep,shallow,B
2419871,down,shallow,deep,P
2419882,down,deep,shallow,B
2419902,up,deep,deep,A
2421888,up,shallow,shallow,A
2421907,up,deep,deep,B
2421910,down,deep,deep,B
2421916,down,deep,shallow,B
2421917,down,deep,deep,A
2421927,down,shallow,shallow,A
2421929,down,deep,deep,B
2421931,down,,deep,A
2421933,down,,shallow,B
2421934,up,deep,deep,B
2421936,down,shallow,deep,B
2421944,down,deep,shallow,B
2421948,down,deep,deep,B
2421951,down,shallow,shallow,B
2421954,down,shallow,shallow,A
2421955,down,deep,shallow,B
2421956,up,shallow,deep,A
2421958,down,deep,shallow,B
2421960,down,deep,deep,B
2421964,down,shallow,shallow,B
2421965,down,shallow,shallow,B
2421969,up,deep,deep,A
2421975,down,deep,shallow,B
2421989,down,deep,shallow,B
2421990,down,,shallow,B
2421992,down,deep,deep,A
2421995,down,shallow,deep,B
2422004,down,,,P
2422006,up,deep,deep,B
2422020,down,deep,deep,B
2422026,down,deep,shallow,A
2422027,up,deep,deep,A
2422040,down,shallow,shallow,B
2422049,down,,shallow,B
2422051,down,deep,deep,A
2422056,down,shallow,deep,B
2422059,down,shallow,shallow,B
2422064,down,shallow,shallow,A
2422066,up,deep,deep,A
2422086,down,,shallow,B
2422087,up,deep,deep,A
2422101,down,deep,deep,B
2422102,down,deep,,B
2422109,down,deep,shallow,B
2422114,down,deep,deep,B
2422115,down,deep,deep,A
2422116,down,deep,shallow,A
2422134,up,deep,deep,A
2422141,down,deep,shallow,B
2422147,down,deep,shallow,B
2422149,down,deep,deep,B
2422150,down,shallow,shallow,A
2422155,down,,shallow,B
2422156,down,shallow,shallow,A
2422157,down,shallow,deep,B
2422162,down,deep,deep,B
2422164,down,shallow,deep,B
2422167,down,deep,deep,B
2434167,down,shallow,deep,A
2434170,up,deep,shallow,B
2434173,down,deep,deep,A
2434175,up,deep,deep,A
2434181,down,deep,shallow,A
2434187,down,deep,deep,A
2434195,down,shallow,shallow,A
2434205,down,deep,shallow,A
2434209,down,deep,shallow,A
2434224,down,deep,deep,A
2434225,down,shallow,deep,A
2434228,up,deep,shallow,B
2434239,up,shallow,deep,A
2434240,up,deep,deep,A
2434243,down,shallow,shallow,A
2434244,down,deep,deep,B
2457248,down,deep,deep,B
2457251,up,deep,deep,A
2457259,up,shallow,shallow,B
2457266,down,deep,shallow,B
2457269,down,deep,deep,B
2457270,up,deep,shallow,A
2457275,down,deep,shallow,B
2457286,up,deep,deep,A
2457296,down,deep,shallow,B
2457297,down,shallow,shallow,B
2457300,down,shallow,shallow,B
2457301,down,,shallow,B
2457315,down,shallow,deep,B
2457322,up,shallow,deep,B
2457323,up,,deep,A
2457326,down,,shallow,A
2457328,down,shallow,deep,B
2457331,down,shallow,deep,A
2457332,down,shallow,deep,B
2457334,down,shallow,shallow,A
2457335,down,shallow,shallow,B
2457343,down,deep,shallow,B
2457344,down,shallow,deep,B
2458648,down,shallow,shallow,B
2458675,down,deep,deep,B
2458687,down,deep,shallow,B
2458692,down,deep,deep,B
2458694,down,shallow,shallow,A
2458696,down,deep,shallow,B
2458697,down,deep,shallow,B
2458722,down,shallow,deep,B
2458725,down,shallow,shallow,B
2458727,down,deep,shallow,A
2458738,down,deep,deep,B
2458742,down,deep,deep,A
2458744,down,shallow,shallow,B
2458753,down,deep,shallow,B
2458759,down,shallow,,P
2458778,down,,deep,B
2458781,down,,shallow,B
2458787,down,deep,shallow,B
2458791,down,shallow,shallow,B
2458800,down,shallow,shallow,A
2458804,down,deep,deep,B
2458808,down,shallow,shallow,B
2458809,down,,shallow,B
2458810,down,deep,shallow,B
2458811,down,deep,shallow,A
2458819,down,deep,deep,B
2458830,down,deep,shallow,A
2458834,down,deep,shallow,B
2458841,down,shallow,shallow,B
2467953,up,shallow,shallow,A
2467960,down,deep,deep,B
2467969,up,shallow,deep,B
2467984,down,deep,shallow,B
2467989,down,shallow,deep,A
2467990,down,shallow,deep,A
2467992,down,deep,deep,B
2468034,down,shallow,shallow,B
2469043,down,shallow,deep,A
2469049,down,deep,deep,A
2469054,down,deep,shallow,A
2469055,down,deep,deep,A
2469058,down,shallow,deep,B
2469061,down,deep,shallow,B
2469080,down,deep,shallow,A
2469083,down,shallow,deep,B
2469100,down,shallow,deep,B
2469108,down,shallow,shallow,B
2469119,up,deep,shallow,A
2469122,down,shallow,shallow,A
2469123,down,shallow,deep,B
2469128,down,deep,shallow,A
2469144,down,deep,shallow,A
2469145,down,,deep,B
2469154,down,shallow,deep,B
2469175,down,shallow,deep,B
2469176,up,shallow,shallow,A
2469180,down,deep,deep,B
2469183,down,deep,shallow,B
2469188,down,deep,shallow,A
2469196,down,shallow,deep,A
2469211,down,shallow,deep,B
2469214,down,deep,deep,B
2471341,down,shallow,shallow,B
2474932,down,deep,shallow,A
2474939,down,shallow,deep,B
2474946,down,shallow,shallow,A
2474949,down,shallow,deep,B
2474960,down,shallow,deep,A
2474963,down,shallow,shallow,A
2474976,down,deep,deep,A
2474979,down,shallow,deep,B
2474981,down,deep,deep,A
2474989,down,,shallow,B
2474990,down,deep,deep,B
2474991,down,shallow,shallow,B
2474996,down,,deep,A
2474999,down,shallow,shallow,B
2475005,down,deep,deep,B
2475006,down,shallow,deep,B
2475009,down,deep,deep,A
2475013,down,deep,deep,B
2475016,down,deep,deep,P
2475021,down,deep,deep,B
2475024,down,deep,deep,B
2475027,down,deep,shallow,A
2475041,down,deep,deep,B
2475042,down,deep,shallow,B
2475045,down,,shallow,A
2475047,down,deep,deep,A
2475053,down,deep,deep,A
2475054,down,shallow,deep,B
2475056,down,shallow,deep,B
2475064,down,shallow,deep,B
2475068,down,shallow,shallow,B
2487269,up,deep,shallow,B
2504609,down,shallow,shallow,A
2510512,up,deep,deep,A
2510517,up,deep,deep,A
2510527,up,deep,deep,A
2510528,down,shallow,shallow,B
2510531,down,deep,shallow,B
2510535,down,deep,shallow,B
2510541,down,shallow,deep,A
2510542,down,shallow,shallow,B
2510549,down,deep,deep,B
2510553,down,deep,deep,A
2510557,down,deep,shallow,B
2510560,down,shallow,deep,A
2510562,down,shallow,shallow,B
2510566,down,deep,shallow,B
2510570,down,shallow,shallow,A
2510572,up,shallow,deep,A
2510574,down,deep,deep,B
2510576,up,deep,deep,A
2510583,down,deep,deep,B
2510585,up,deep,deep,A
2510588,down,shallow,deep,B
2510590,down,deep,shallow,B
2510597,down,deep,,A
2510600,down,,deep,B
2510602,down,shallow,shallow,B
2510603,down,deep,deep,B
2510611,up,deep,deep,B
2510615,down,,shallow,B
2510620,down,shallow,shallow,A
2510636,down,deep,deep,B
2510637,down,shallow,shallow,A
2510650,up,deep,,A
2510652,down,deep,deep,B
2510653,down,shallow,shallow,B
2510656,up,deep,shallow,B
2510657,down,deep,shallow,B
2510668,down,deep,deep,A
2510670,down,shallow,shallow,B
2510674,down,deep,shallow,B
2510676,down,deep,shallow,A
2510677,down,deep,shallow,B
2510678,down,deep,shallow,A
2510685,down,deep,shallow,B
2510688,down,deep,shallow,A
2510693,down,deep,shallow,A
2510699,down,deep,deep,B
2510701,down,shallow,deep,B
2510718,down,deep,shallow,B
2511655,down,shallow,deep,A
2511665,down,deep,shallow,B
2511676,down,,deep,B
2511681,down,shallow,deep,B
2511686,down,deep,shallow,B
2511689,down,,deep,A
2511697,down,deep,deep,B
2511700,down,deep,deep,A
2511711,down,deep,shallow,A
2511713,down,deep,shallow,B
2511716,up,shallow,shallow,A
2511718,down,deep,shallow,B
2511721,down,shallow,deep,B
2511744,down,deep,deep,A
2511764,down,deep,shallow,B
2511772,down,shallow,deep,B
2511774,down,deep,shallow,B
2511776,down,shallow,shallow,B
2511779,down,,shallow,B
2511785,down,shallow,deep,B
2511793,down,shallow,shallow,B
2511803,down,deep,shallow,B
2511808,down,deep,shallow,B
2511810,down,deep,shallow,A
2511817,down,deep,deep,B
2511818,down,deep,deep,A
2511833,down,deep,deep,B
2511846,down,deep,deep,B
2511861,down,deep,deep,B
2511865,down,deep,shallow,A
2511882,down,deep,shallow,A
2511883,down,deep,shallow,A
2511884,down,shallow,shallow,A
2511885,down,deep,shallow,B
2511890,down,,shallow,B
2511893,down,deep,deep,B
2511899,down,deep,deep,B
2511904,down,deep,shallow,B
2511919,down,shallow,shallow,A
2511926,down,deep,deep,A
2511929,down,shallow,deep,A
2511931,down,deep,deep,A
2511940,down,deep,shallow,A
2511947,up,deep,deep,A
2511959,down,deep,shallow,A
2511961,down,shallow,shallow,B
2511979,down,deep,shallow,B
2511983,down,deep,deep,B
2511986,down,shallow,shallow,B
2511987,down,deep,shallow,A
2511991,down,shallow,deep,B
2512005,up,deep,shallow,A
2512013,up,deep,shallow,B
2512016,down,deep,shallow,B
2512017,down,deep,shallow,B
2512023,down,deep,shallow,B
2512024,down,deep,shallow,A
2512025,down,shallow,shallow,B
2512028,down,deep,deep,B
2512033,up,shallow,shallow,A
2512037,up,deep,shallow,A
2512053,down,shallow,shallow,B
2512062,down,deep,shallow,A
2512067,down,deep,deep,B
2512072,down,deep,deep,P
2512091,down,shallow,shallow,B
2512095,down,deep,deep,B
2512096,up,,shallow,A
2512100,down,deep,deep,B
2512106,down,deep,deep,A
2512109,down,shallow,shallow,B
2512115,down,shallow,shallow,B
2512121,down,shallow,shallow,A
2512967,down,shallow,,A
2512989,down,deep,shallow,A
2513007,up,,deep,B
2513011,down,deep,deep,A
2513012,down,shallow,,B
2513019,down,shallow,shallow,A
2513026,up,shallow,deep,B
2513031,down,,deep,B
2513034,down,,,B
2513035,down,deep,shallow,A
2513038,down,shallow,deep,B
2513041,down,deep,deep,B
2513050,down,shallow,shallow,B
2513053,down,shallow,shallow,B
2513061,down,deep,shallow,A
2513067,down,shallow,deep,B
2513071,down,deep,shallow,B
2513072,down,shallow,shallow,B
2513073,down,shallow,shallow,B
2513085,down,deep,shallow,A
2513086,down,deep,shallow,B
2513097,down,deep,deep,B
2513100,down,deep,shallow,B
2513101,down,shallow,shallow,B
2513102,up,deep,deep,A
2513452,down,deep,shallow,B
2513457,down,shallow,shallow,A
2513464,down,shallow,deep,B
2513465,down,shallow,deep,P
2513467,down,,shallow,B
2513469,down,deep,deep,B
2513474,down,shallow,shallow,B
2513478,down,shallow,deep,B
2513479,down,deep,deep,B
2513481,down,shallow,shallow,B
2513491,down,deep,shallow,A
2513497,down,deep,shallow,A
2513508,down,deep,shallow,B
2513516,down,deep,shallow,B
2513528,down,shallow,deep,B
2513534,down,shallow,deep,B
2513538,down,shallow,shallow,A
2513544,down,deep,deep,B
2513545,down,,shallow,B
2513552,down,deep,deep,B
2513553,down,deep,shallow,A
2513556,down,deep,deep,B
2513558,down,,shallow,P
2513567,down,deep,shallow,B
2513573,down,shallow,deep,B
2513590,down,,shallow,B
2513596,up,deep,deep,A
2513602,down,shallow,shallow,A
2513607,down,,deep,A
2513614,down,shallow,shallow,A
2513616,down,shallow,deep,B
2513618,down,deep,deep,A
2513623,down,deep,shallow,B
2513624,down,deep,shallow,B
2513630,down,shallow,shallow,B
2513633,down,deep,deep,B
2513639,down,,shallow,P
2513642,down,deep,shallow,B
2513650,down,shallow,deep,A
2513651,down,shallow,shallow,A
2513652,down,deep,deep,B
2513659,down,shallow,shallow,B
2513663,down,deep,shallow,B
2513669,down,deep,deep,B
2513670,down,deep,deep,B
2513675,down,deep,deep,B
2513676,down,,shallow,A
2513679,down,deep,deep,B
2513683,down,deep,shallow,B
2513691,up,deep,shallow,P
2513694,down,shallow,shallow,B
2513696,down,deep,shallow,A
2513699,down,shallow,deep,A
2513703,down,deep,shallow,B
2513706,down,shallow,deep,B
2513710,down,deep,shallow,B
2513712,up,deep,deep,B
2513715,down,deep,shallow,B
2513719,down,shallow,deep,B
2513734,down,deep,deep,B
2513738,down,shallow,shallow,B
2513754,down,deep,deep,A
2513760,down,deep,deep,B
2513765,up,shallow,shallow,B
2513768,down,shallow,deep,A
2513772,down,shallow,deep,A
2513775,down,shallow,deep,B
2513783,down,deep,shallow,B
2513784,down,deep,deep,B
2513785,down,shallow,shallow,A
2513954,down,deep,shallow,A
2513984,down,deep,shallow,B
2514032,down,deep,shallow,A
2514038,up,deep,deep,A
2514039,down,deep,,A
2514057,down,shallow,deep,B
2514075,down,deep,deep,B
2514084,down,shallow,deep,B
2514099,down,deep,shallow,B
2514100,down,,deep,B
2514102,down,shallow,deep,A
2514116,down,deep,deep,B
2514136,down,shallow,shallow,B
2514143,down,deep,deep,B
2514200,down,deep,deep,B
2514212,down,deep,deep,B
2514228,down,deep,deep,A
2514240,up,shallow,shallow,A
2514252,up,shallow,shallow,A
2514256,up,deep,deep,A
2514271,down,deep,shallow,B
2514286,down,deep,shallow,B
2514298,down,deep,deep,B
2514300,up,shallow,deep,A
2514303,down,shallow,shallow,B
2520817,down,shallow,shallow,B
2520839,down,shallow,shallow,B
2520841,down,shallow,deep,A
2520844,down,deep,deep,B
2520845,down,shallow,shallow,B
2520847,down,shallow,deep,B
2520850,down,,shallow,B
2520852,down,deep,shallow,B
2520859,down,deep,deep,B
2520861,down,deep,shallow,A
2520862,down,deep,deep,B
2520870,down,deep,deep,B
2520871,down,deep,deep,A
2520873,down,shallow,deep,B
2520874,down,deep,deep,B
2520875,down,deep,shallow,B
2520877,down,shallow,deep,A
2520878,down,deep,deep,B
2520888,down,shallow,shallow,B
2520889,down,deep,deep,A
2520890,down,shallow,deep,B
2520893,down,deep,deep,B
2520907,down,shallow,shallow,B
2520916,up,deep,shallow,B
2520927,down,shallow,deep,A
2520939,down,shallow,shallow,A
2520952,down,shallow,shallow,B
2520958,down,shallow,deep,B
2520959,down,deep,shallow,A
2520960,down,,shallow,B
2520962,down,deep,shallow,B
2520981,down,deep,deep,B
2520990,up,deep,shallow,A
2520991,down,deep,shallow,B
2521000,down,deep,deep,A
2521006,down,shallow,deep,B
2521010,up,shallow,shallow,A
2521015,down,deep,shallow,A
2521021,down,shallow,deep,B
2521043,down,shallow,shallow,P
2521050,down,shallow,shallow,A
2521052,down,deep,shallow,B
2522945,down,deep,deep,A
2522951,down,shallow,shallow,B
2522953,down,,shallow,P
2522954,down,shallow,shallow,B
2522955,down,deep,shallow,B
2522958,down,shallow,,B
2522963,down,shallow,shallow,B
2522976,down,deep,shallow,B
2522978,down,shallow,deep,B
2522980,down,shallow,shallow,A
2522984,up,deep,shallow,A
2522986,down,,deep,B
2522988,down,deep,shallow,B
2522993,down,shallow,,B
2522994,down,deep,shallow,B
2522995,down,deep,deep,A
2522999,down,shallow,shallow,B
2523003,down,shallow,deep,A
2523008,down,deep,deep,A
2523009,down,shallow,deep,B
2523012,down,shallow,shallow,B
2523013,down,shallow,deep,B
2523015,down,deep,shallow,B
2523016,down,deep,shallow,B
2523018,down,shallow,shallow,A
2523019,down,shallow,deep,B
2523020,down,shallow,shallow,A
2523022,down,deep,shallow,A
2523026,down,shallow,shallow,B
2523029,down,shallow,shallow,A
2523030,down,deep,shallow,B
2523032,down,deep,deep,A
2523037,up,shallow,deep,B
2523040,down,shallow,shallow,A
2523045,down,deep,deep,A
2523047,down,shallow,deep,A
2523051,down,deep,deep,B
2523052,down,deep,shallow,B
2523055,down,shallow,deep,P
2523057,down,shallow,deep,B
2523058,down,shallow,deep,B
2523062,down,,deep,B
2523066,down,shallow,shallow,A
2523068,down,shallow,deep,B
2523070,down,deep,deep,A
2523072,down,shallow,shallow,A
2523077,down,deep,shallow,A
2523078,down,deep,deep,B
2523081,down,shallow,shallow,B
2523084,down,deep,deep,B
2523085,down,,shallow,B
2523086,down,shallow,shallow,B
2523100,down,deep,shallow,B
2523113,down,,deep,B
2523118,down,shallow,deep,A
2523122,down,deep,shallow,A
2523126,down,shallow,shallow,A
2528495,down,deep,,A
2528499,down,deep,deep,A
2528503,down,shallow,deep,B
2528505,down,deep,shallow,B
2528506,down,deep,deep,A
2528507,down,shallow,deep,B
2528509,down,shallow,shallow,A
2528510,down,shallow,deep,B
2528514,down,shallow,deep,B
2528515,down,shallow,shallow,B
2528519,down,shallow,deep,A
2528522,down,deep,shallow,A
2528527,down,shallow,deep,B
2528530,down,shallow,shallow,P
2528543,down,deep,shallow,B
2528544,down,shallow,shallow,B
2528548,down,shallow,deep,B
2528558,down,deep,deep,B
2528561,down,deep,shallow,B
2528564,down,deep,shallow,B
2528565,up,deep,shallow,B
2528585,down,deep,deep,B
2528587,down,shallow,shallow,B
2528593,down,shallow,shallow,A
2528595,up,shallow,shallow,A
2528600,down,deep,deep,A
2528601,down,deep,deep,A
2528603,down,deep,shallow,A
2528607,down,deep,deep,A
2528616,up,,shallow,A
2528635,down,deep,shallow,B
2528639,down,shallow,deep,B
2528641,down,shallow,shallow,B
2528644,down,shallow,shallow,B
2528656,down,deep,deep,A
2528657,down,shallow,deep,A
2528658,down,shallow,deep,P
2528663,down,deep,deep,B
2528670,down,deep,deep,B
2528684,up,deep,shallow,A
2528696,down,deep,shallow,B
2528706,down,deep,shallow,B
2528708,up,shallow,deep,A
2528710,down,deep,shallow,B
2529398,down,shallow,shallow,B
2529409,down,shallow,,B
2529420,down,deep,,B
2529424,down,shallow,shallow,B
2529426,down,deep,deep,A
2529432,down,deep,,A
2529433,down,shallow,shallow,B
2529434,up,deep,deep,B
2529439,down,shallow,shallow,B
2529448,down,shallow,shallow,B
2529453,down,deep,deep,B
2529458,down,deep,deep,B
2529464,down,deep,deep,A
